3.209999999999999963e-04
6.679999999999999740e-04
1.016999999999999892e-03
1.340000000000000045e-03
1.688000000000000047e-03
2.015999999999999997e-03
2.321999999999999845e-03
2.650000000000000012e-03
2.962999999999999922e-03
3.295999999999999885e-03
3.635000000000000210e-03
3.985999999999999960e-03
4.296999999999999605e-03
4.644999999999999823e-03
4.967000000000000061e-03
5.323999999999999740e-03
5.651999999999999906e-03
6.009999999999999717e-03
6.334000000000000220e-03
6.663999999999999785e-03
6.995999999999999615e-03
7.302000000000000331e-03
7.636999999999999691e-03
7.978000000000000716e-03
8.304000000000000617e-03
8.645999999999999172e-03
8.978999999999999135e-03
9.320000000000000159e-03
9.662999999999999715e-03
1.002699999999999945e-02
1.035100000000000083e-02
1.070399999999999997e-02
1.100800000000000042e-02
1.130199999999999955e-02
1.162299999999999965e-02
1.194300000000000049e-02
1.227299999999999919e-02
1.259900000000000082e-02
1.294700000000000017e-02
1.329699999999999979e-02
1.363800000000000082e-02
1.396700000000000025e-02
1.430500000000000001e-02
1.464999999999999983e-02
1.500899999999999977e-02
1.532900000000000061e-02
1.566199999999999884e-02
1.601199999999999846e-02
1.635800000000000101e-02
1.668599999999999944e-02
1.703500000000000153e-02
1.736199999999999896e-02
1.770000000000000046e-02
1.802899999999999989e-02
1.835000000000000173e-02
1.868200000000000069e-02
1.902799999999999978e-02
1.937300000000000133e-02
1.970399999999999929e-02
2.002299999999999913e-02
2.037599999999999828e-02
2.073799999999999949e-02
2.105599999999999833e-02
2.137700000000000017e-02
2.170300000000000007e-02
2.204499999999999862e-02
2.238800000000000165e-02
2.271700000000000108e-02
2.307499999999999829e-02
2.343200000000000144e-02
2.376699999999999993e-02
2.409400000000000083e-02
2.442899999999999933e-02
2.475899999999999976e-02
2.513599999999999862e-02
2.545999999999999999e-02
2.577700000000000130e-02
2.614500000000000157e-02
2.649500000000000119e-02
2.682700000000000015e-02
2.715499999999999858e-02
2.750999999999999973e-02
2.784800000000000123e-02
2.816799999999999859e-02
2.849300000000000097e-02
2.881399999999999934e-02
